CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L L E,W^0,W^0,jjllE,ttllE,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2j_l + 2l + MET, 2t + 2l + MET, 2j_l + 2t + 4l + MET
L L E,G,G,ttllE,jjllE,"['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']","['G -- (j) -- q -- (j) -- B -- (l) -- l -- [E,l]', 'G -- (j) -- q -- (j) -- B -- (E) -- nu -- [l,l]', 'G -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2t + 2l + MET, 2j_l + 2l + MET, 2j_l + 2t + 4l + MET
L L E,G,G,jjllE,ttllE,"['G -- (j) -- q -- (j) -- B -- (l) -- l -- [E,l]', 'G -- (j) -- q -- (j) -- B -- (E) -- nu -- [l,l]', 'G -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2j_l + 2l + MET, 2t + 2l + MET, 2j_l + 2t + 4l + MET
L L E,W^+,W^+,tbllE,jjllE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",tbjjllllE, 1t + 1b + 2l + MET, 2j_l + 2l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,W^+,W^+,jjllE,tbllE,"['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",tbjjllllE, 2j_l + 2l + MET, 1t + 1b + 2l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,W^+,W^0,tbllE,jjllE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",tbjjllllE, 1t + 1b + 2l + MET, 2j_l + 2l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,jjlll,tblE,"['G -- (j) -- q -- (j) -- W^+ -- (l) -- nu -- [l,l]']","['G -- (b) -- b_L -- (t) -- W^+ -- (E) -- l -- [E,l]']",tbjjllllE, 2j_l + 3l, 1t + 1b + 1l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,tblll,jjlE,"['G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['G -- (j) -- q -- (j) -- W^+ -- (E) -- l -- [E,l]']",tbjjllllE, 1t + 1b + 3l, 2j_l + 1l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,tblE,jjlll,"['G -- (b) -- b_L -- (t) -- W^+ -- (E) -- l -- [E,l]']","['G -- (j) -- q -- (j) -- W^+ -- (l) -- nu -- [l,l]']",tbjjllllE, 1t + 1b + 1l + MET, 2j_l + 3l, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,jjlE,tblll,"['G -- (j) -- q -- (j) -- W^+ -- (E) -- l -- [E,l]']","['G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']",tbjjllllE, 2j_l + 1l + MET, 1t + 1b + 3l, 2j_l + 1t + 1b + 4l + MET
L L E,W^+,W^0,jjllE,ttllE,"['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2j_l + 2l + MET, 2t + 2l + MET, 2j_l + 2t + 4l + MET
L L E,W^0,W^0,ttllE,jjllE,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2t + 2l + MET, 2j_l + 2l + MET, 2j_l + 2t + 4l + MET
L L E,W^0,W^0,jjllE,ttllE,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2j_l + 2l + MET, 2t + 2l + MET, 2j_l + 2t + 4l + MET
L L E,G,G,ttllE,jjllE,"['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']","['G -- (j) -- q -- (j) -- B -- (l) -- l -- [E,l]', 'G -- (j) -- q -- (j) -- B -- (E) -- nu -- [l,l]', 'G -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2t + 2l + MET, 2j_l + 2l + MET, 2j_l + 2t + 4l + MET
L L E,G,G,jjllE,ttllE,"['G -- (j) -- q -- (j) -- B -- (l) -- l -- [E,l]', 'G -- (j) -- q -- (j) -- B -- (E) -- nu -- [l,l]', 'G -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2j_l + 2l + MET, 2t + 2l + MET, 2j_l + 2t + 4l + MET
L L E,W^+,W^+,tbllE,jjllE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",tbjjllllE, 1t + 1b + 2l + MET, 2j_l + 2l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,W^+,W^+,jjllE,tbllE,"['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",tbjjllllE, 2j_l + 2l + MET, 1t + 1b + 2l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,W^+,W^0,tbllE,jjllE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",tbjjllllE, 1t + 1b + 2l + MET, 2j_l + 2l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,jjlll,tblE,"['G -- (j) -- q -- (j) -- W^+ -- (l) -- nu -- [l,l]']","['G -- (b) -- b_L -- (t) -- W^+ -- (E) -- l -- [E,l]']",tbjjllllE, 2j_l + 3l, 1t + 1b + 1l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,tblll,jjlE,"['G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['G -- (j) -- q -- (j) -- W^+ -- (E) -- l -- [E,l]']",tbjjllllE, 1t + 1b + 3l, 2j_l + 1l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,tblE,jjlll,"['G -- (b) -- b_L -- (t) -- W^+ -- (E) -- l -- [E,l]']","['G -- (j) -- q -- (j) -- W^+ -- (l) -- nu -- [l,l]']",tbjjllllE, 1t + 1b + 1l + MET, 2j_l + 3l, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,jjlE,tblll,"['G -- (j) -- q -- (j) -- W^+ -- (E) -- l -- [E,l]']","['G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']",tbjjllllE, 2j_l + 1l + MET, 1t + 1b + 3l, 2j_l + 1t + 1b + 4l + MET
L L E,W^+,W^0,jjllE,ttllE,"['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2j_l + 2l + MET, 2t + 2l + MET, 2j_l + 2t + 4l + MET
L L E,W^0,W^0,ttllE,jjllE,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2t + 2l + MET, 2j_l + 2l + MET, 2j_l + 2t + 4l + MET
L L E,W^0,W^0,jjllE,ttllE,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2j_l + 2l + MET, 2t + 2l + MET, 2j_l + 2t + 4l + MET
L L E,G,G,ttllE,jjllE,"['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']","['G -- (j) -- q -- (j) -- B -- (l) -- l -- [E,l]', 'G -- (j) -- q -- (j) -- B -- (E) -- nu -- [l,l]', 'G -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2t + 2l + MET, 2j_l + 2l + MET, 2j_l + 2t + 4l + MET
L L E,G,G,jjllE,ttllE,"['G -- (j) -- q -- (j) -- B -- (l) -- l -- [E,l]', 'G -- (j) -- q -- (j) -- B -- (E) -- nu -- [l,l]', 'G -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttjjllllE, 2j_l + 2l + MET, 2t + 2l + MET, 2j_l + 2t + 4l + MET
L L E,W^0,W^0,ttllE,ttllE,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttttllllE, 2t + 2l + MET, 2t + 2l + MET, 4t + 4l + MET
L L E,G,G,ttllE,ttllE,"['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']","['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttttllllE, 2t + 2l + MET, 2t + 2l + MET, 4t + 4l + MET
L L E,W^+,W^0,tbllE,ttllE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",tttbllllE, 1t + 1b + 2l + MET, 2t + 2l + MET, 3t + 1b + 4l + MET
L L E,W^+,W^0,tbllE,ttllE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",tttbllllE, 1t + 1b + 2l + MET, 2t + 2l + MET, 3t + 1b + 4l + MET
L L E,W^+,W^+,tbllE,tbllE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",ttbbllllE, 1t + 1b + 2l + MET, 1t + 1b + 2l + MET, 2t + 2b + 4l + MET
L L E,W^0,W^0,bbllE,ttllE,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttbbllllE, 2b + 2l + MET, 2t + 2l + MET, 2t + 2b + 4l + MET
L L E,W^0,W^0,ttllE,bbllE,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",ttbbllllE, 2t + 2l + MET, 2b + 2l + MET, 2t + 2b + 4l + MET
L L E,G,G,bbllE,ttllE,"['G -- (b) -- b_L -- (b) -- B -- (l) -- l -- [E,l]', 'G -- (b) -- b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'G -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']",ttbbllllE, 2b + 2l + MET, 2t + 2l + MET, 2t + 2b + 4l + MET
L L E,G,G,tblll,tblE,"['G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['G -- (b) -- b_L -- (t) -- W^+ -- (E) -- l -- [E,l]']",ttbbllllE, 1t + 1b + 3l, 1t + 1b + 1l + MET, 2t + 2b + 4l + MET
L L E,G,G,tblE,tblll,"['G -- (b) -- b_L -- (t) -- W^+ -- (E) -- l -- [E,l]']","['G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']",ttbbllllE, 1t + 1b + 1l + MET, 1t + 1b + 3l, 2t + 2b + 4l + MET
L L E,G,G,ttllE,bbllE,"['G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [E,l]', 'G -- (t) -- t_L -- (t) -- B -- (E) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,E]']","['G -- (b) -- b_L -- (b) -- B -- (l) -- l -- [E,l]', 'G -- (b) -- b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'G -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",ttbbllllE, 2t + 2l + MET, 2b + 2l + MET, 2t + 2b + 4l + MET
L L E,W^+,W^+,tbllE,jjllE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",tbjjllllE, 1t + 1b + 2l + MET, 2j_l + 2l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,W^+,W^+,jjllE,tbllE,"['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']","['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",tbjjllllE, 2j_l + 2l + MET, 1t + 1b + 2l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,W^+,W^0,tbllE,jjllE,"['W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,E]']",tbjjllllE, 1t + 1b + 2l + MET, 2j_l + 2l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,jjlll,tblE,"['G -- (j) -- q -- (j) -- W^+ -- (l) -- nu -- [l,l]']","['G -- (b) -- b_L -- (t) -- W^+ -- (E) -- l -- [E,l]']",tbjjllllE, 2j_l + 3l, 1t + 1b + 1l + MET, 2j_l + 1t + 1b + 4l + MET
L L E,G,G,tblll,jjlE,"['G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['G -- (j) -- q -- (j) -- W^+ -- (E) -- l -- [E,l]']",tbjjllllE, 1t + 1b + 3l, 2j_l + 1l + MET, 2j_l + 1t + 1b + 4l + MET
